"IDs","systemIndex","activeFireBufferCount","activeFireCoreCount","forest","month","year","date","dayNaightCore","dayNightBuffer","areaBurnedBuffer","areaBurnedCore","rateBurnedBuffer","rateBurnedCore"
4635,"0_2012_12_18",1,1,"Monts Kouffe",12,2012,2012-12-18,"Day","Day",7.97,6.97,0.4,0.4
4636,"0_2012_12_19",1,1,"Monts Kouffe",12,2012,2012-12-19,"Day","Day",9.96,3.98,0.4,0.2
4637,"0_2012_12_20",1,1,"Monts Kouffe",12,2012,2012-12-20,"Day","Day",1.64,32.21,0.1,1.8
4638,"0_2012_12_21",1,1,"Monts Kouffe",12,2012,2012-12-21,"Day","Day",5.99,14.92,0.3,0.8
4639,"0_2012_12_22",0,0,"Monts Kouffe",12,2012,2012-12-22,"Night","Night",0,0,0,0
4640,"0_2012_12_23",1,1,"Monts Kouffe",12,2012,2012-12-23,"Day","Day",1.99,3.98,0.1,0.2
4641,"0_2012_12_24",0,1,"Monts Kouffe",12,2012,2012-12-24,"Day","Day",0,21.91,0,1.2
4642,"0_2012_12_25",0,1,"Monts Kouffe",12,2012,2012-12-25,"Day","Day",0,1.99,0,0.1
4643,"0_2012_12_26",1,0,"Monts Kouffe",12,2012,2012-12-26,"Day","Day",5.92,0,0.3,0
4644,"0_2012_12_27",0,0,"Monts Kouffe",12,2012,2012-12-27,"Day","Day",0,0,0,0
4645,"0_2012_12_28",1,1,"Monts Kouffe",12,2012,2012-12-28,"Day","Day",1.39,21.91,0.1,1.2
4646,"0_2012_12_29",0,0,"Monts Kouffe",12,2012,2012-12-29,"Night","Night",0,0,0,0
4647,"0_2012_12_30",1,1,"Monts Kouffe",12,2012,2012-12-30,"Day","Day",4.36,17.36,0.2,0.9
4648,"0_2012_12_31",0,0,"Monts Kouffe",12,2012,2012-12-31,"Day","Day",0,0,0,0
4649,"0_2013_01_01",0,1,"Monts Kouffe",1,2013,2013-01-01,"Day","Day",0,9.96,0,0.5
4650,"0_2013_01_02",0,0,"Monts Kouffe",1,2013,2013-01-02,"Day","Day",0,0,0,0
4651,"0_2013_01_03",0,1,"Monts Kouffe",1,2013,2013-01-03,"Day","Day",0,9.96,0,0.5
4652,"0_2013_01_04",0,0,"Monts Kouffe",1,2013,2013-01-04,"Day","Day",0,0,0,0
4653,"0_2013_01_05",0,0,"Monts Kouffe",1,2013,2013-01-05,"Day","Day",0,0,0,0
4654,"0_2013_01_06",1,1,"Monts Kouffe",1,2013,2013-01-06,"Day","Day",8.96,12.95,0.4,0.7
4655,"0_2013_01_07",0,0,"Monts Kouffe",1,2013,2013-01-07,"Night","Night",0,0,0,0
4656,"0_2013_01_08",1,1,"Monts Kouffe",1,2013,2013-01-08,"Day","Day",1.99,5.98,0.1,0.3
4657,"0_2013_01_09",0,0,"Monts Kouffe",1,2013,2013-01-09,"Day","Day",0,0,0,0
4658,"0_2013_01_10",1,1,"Monts Kouffe",1,2013,2013-01-10,"Day","Day",5.98,1.99,0.3,0.1
4659,"0_2013_01_11",1,1,"Monts Kouffe",1,2013,2013-01-11,"Day","Day",4.4,11.95,0.2,0.7
4660,"0_2013_01_12",1,0,"Monts Kouffe",1,2013,2013-01-12,"Day","Day",1,0,0,0
4661,"0_2013_01_13",1,1,"Monts Kouffe",1,2013,2013-01-13,"Day","Day",4.98,5.98,0.2,0.3
4662,"0_2013_01_14",0,0,"Monts Kouffe",1,2013,2013-01-14,"Night","Night",0,0,0,0
4663,"0_2013_01_15",1,1,"Monts Kouffe",1,2013,2013-01-15,"Day","Day",3.83,3.14,0.2,0.2
4664,"0_2013_01_16",1,1,"Monts Kouffe",1,2013,2013-01-16,"Day","Day",3.98,13.94,0.2,0.8
4665,"0_2013_01_17",0,1,"Monts Kouffe",1,2013,2013-01-17,"Day","Day",0,3.98,0,0.2
4666,"0_2013_01_18",0,0,"Monts Kouffe",1,2013,2013-01-18,"Day","Day",0,0,0,0
4667,"0_2013_01_19",0,0,"Monts Kouffe",1,2013,2013-01-19,"Day","Day",0,0,0,0
4668,"0_2013_01_20",0,1,"Monts Kouffe",1,2013,2013-01-20,"Day","Day",0,1.99,0,0.1
4669,"0_2013_01_21",0,0,"Monts Kouffe",1,2013,2013-01-21,"Day","Day",0,0,0,0
4670,"0_2013_01_22",0,0,"Monts Kouffe",1,2013,2013-01-22,"Day","Day",0,0,0,0
4671,"0_2013_01_23",0,0,"Monts Kouffe",1,2013,2013-01-23,"Night","Night",0,0,0,0
4672,"0_2013_01_24",0,0,"Monts Kouffe",1,2013,2013-01-24,"Day","Day",0,0,0,0
4673,"0_2013_01_25",0,0,"Monts Kouffe",1,2013,2013-01-25,"Day","Day",0,0,0,0
4674,"0_2013_01_26",0,1,"Monts Kouffe",1,2013,2013-01-26,"Day","Day",0,3.98,0,0.2
4675,"0_2013_01_27",0,0,"Monts Kouffe",1,2013,2013-01-27,"Day","Day",0,0,0,0
4676,"0_2013_01_28",1,0,"Monts Kouffe",1,2013,2013-01-28,"Day","Day",2.99,0,0.1,0
4677,"0_2013_01_29",1,1,"Monts Kouffe",1,2013,2013-01-29,"Day","Day",8.8,0.99,0.4,0.1
4678,"0_2013_01_30",1,0,"Monts Kouffe",1,2013,2013-01-30,"Night","Night",1,0,0,0
4679,"0_2013_01_31",1,1,"Monts Kouffe",1,2013,2013-01-31,"Day","Day",13.62,2.99,0.6,0.2
4680,"0_2013_02_01",1,0,"Monts Kouffe",2,2013,2013-02-01,"Day","Day",12.95,0,0.6,0
4681,"0_2013_02_02",1,1,"Monts Kouffe",2,2013,2013-02-02,"Day","Day",1.99,2.99,0.1,0.2
4682,"0_2013_02_03",0,0,"Monts Kouffe",2,2013,2013-02-03,"Day","Day",0,0,0,0
4683,"0_2013_02_04",1,0,"Monts Kouffe",2,2013,2013-02-04,"Day","Day",1,0,0,0
4684,"0_2013_02_05",0,0,"Monts Kouffe",2,2013,2013-02-05,"Day","Day",0,0,0,0
4685,"0_2013_02_06",0,0,"Monts Kouffe",2,2013,2013-02-06,"Day","Day",0,0,0,0
4686,"0_2013_02_07",0,0,"Monts Kouffe",2,2013,2013-02-07,"Day","Day",0,0,0,0
4687,"0_2013_02_08",0,0,"Monts Kouffe",2,2013,2013-02-08,"Night","Night",0,0,0,0
4688,"0_2013_02_09",1,1,"Monts Kouffe",2,2013,2013-02-09,"Day","Day",1.99,2.99,0.1,0.2
4689,"0_2013_02_10",0,0,"Monts Kouffe",2,2013,2013-02-10,"Day","Day",0,0,0,0
4690,"0_2013_02_11",0,0,"Monts Kouffe",2,2013,2013-02-11,"Day","Day",0,0,0,0
4691,"0_2013_02_12",0,0,"Monts Kouffe",2,2013,2013-02-12,"Day","Day",0,0,0,0
4692,"0_2013_02_13",0,0,"Monts Kouffe",2,2013,2013-02-13,"Night","Night",0,0,0,0
4693,"0_2013_02_14",0,1,"Monts Kouffe",2,2013,2013-02-14,"Day","Day",0,1,0,0.1
4694,"0_2013_02_15",0,0,"Monts Kouffe",2,2013,2013-02-15,"Night","Night",0,0,0,0
4695,"0_2013_02_16",0,0,"Monts Kouffe",2,2013,2013-02-16,"Day","Day",0,0,0,0
4696,"0_2013_02_17",0,0,"Monts Kouffe",2,2013,2013-02-17,"Day","Night",0,0,0,0
4697,"0_2013_02_18",0,0,"Monts Kouffe",2,2013,2013-02-18,"Day","Day",0,0,0,0
4698,"0_2013_02_19",0,0,"Monts Kouffe",2,2013,2013-02-19,"Day","Day",0,0,0,0
4699,"0_2013_02_20",0,0,"Monts Kouffe",2,2013,2013-02-20,"Day","Day",0,0,0,0
4700,"0_2013_02_21",0,0,"Monts Kouffe",2,2013,2013-02-21,"Day","Day",0,0,0,0
4701,"0_2013_02_22",0,0,"Monts Kouffe",2,2013,2013-02-22,"Day","Day",0,0,0,0
4702,"0_2013_02_23",1,0,"Monts Kouffe",2,2013,2013-02-23,"Day","Day",1.99,0,0.1,0
4703,"0_2013_02_24",0,0,"Monts Kouffe",2,2013,2013-02-24,"Night","Night",0,0,0,0
4704,"0_2013_02_25",0,0,"Monts Kouffe",2,2013,2013-02-25,"Day","Day",0,0,0,0
4705,"0_2013_02_26",0,0,"Monts Kouffe",2,2013,2013-02-26,"Day","Day",0,0,0,0
4706,"0_2013_02_27",0,0,"Monts Kouffe",2,2013,2013-02-27,"Day","Day",0,0,0,0
4707,"0_2013_02_28",0,0,"Monts Kouffe",2,2013,2013-02-28,"Day","Day",0,0,0,0
4708,"0_2013_03_01",0,0,"Monts Kouffe",3,2013,2013-03-01,"Day","Day",0,0,0,0
4709,"0_2013_03_02",0,0,"Monts Kouffe",3,2013,2013-03-02,"Day","Day",0,0,0,0
4710,"0_2013_03_03",0,0,"Monts Kouffe",3,2013,2013-03-03,"Night","Night",0,0,0,0
4711,"0_2013_03_04",0,0,"Monts Kouffe",3,2013,2013-03-04,"Day","Day",0,0,0,0
4712,"0_2013_03_05",0,0,"Monts Kouffe",3,2013,2013-03-05,"Night","Day",0,0,0,0
4713,"0_2013_03_06",0,0,"Monts Kouffe",3,2013,2013-03-06,"Day","Day",0,0,0,0
4714,"0_2013_03_07",0,0,"Monts Kouffe",3,2013,2013-03-07,"Day","Day",0,0,0,0
4715,"0_2013_03_08",0,0,"Monts Kouffe",3,2013,2013-03-08,"Day","Day",0,0,0,0
4716,"0_2013_03_09",0,0,"Monts Kouffe",3,2013,2013-03-09,"Day","Day",0,0,0,0
4717,"0_2013_03_10",0,0,"Monts Kouffe",3,2013,2013-03-10,"Night","Night",0,0,0,0
4718,"0_2013_03_11",0,0,"Monts Kouffe",3,2013,2013-03-11,"Day","Day",0,0,0,0
4719,"0_2013_03_12",0,0,"Monts Kouffe",3,2013,2013-03-12,"Night","Night",0,0,0,0
4720,"0_2013_03_13",0,0,"Monts Kouffe",3,2013,2013-03-13,"Day","Day",0,0,0,0
4721,"0_2013_03_14",0,0,"Monts Kouffe",3,2013,2013-03-14,"Night","Night",0,0,0,0
4722,"0_2013_03_15",0,0,"Monts Kouffe",3,2013,2013-03-15,"Day","Day",0,0,0,0
4723,"0_2013_03_16",0,0,"Monts Kouffe",3,2013,2013-03-16,"Day","Day",0,0,0,0
4724,"0_2013_03_17",0,0,"Monts Kouffe",3,2013,2013-03-17,"Night","Night",0,0,0,0
4725,"0_2013_03_18",0,0,"Monts Kouffe",3,2013,2013-03-18,"Day","Day",0,0,0,0
4726,"0_2013_03_19",0,0,"Monts Kouffe",3,2013,2013-03-19,"Night","Night",0,0,0,0
4727,"0_2013_03_20",0,0,"Monts Kouffe",3,2013,2013-03-20,"Day","Day",0,0,0,0
4728,"0_2013_03_21",0,0,"Monts Kouffe",3,2013,2013-03-21,"Day","Day",0,0,0,0
4729,"0_2013_03_22",0,0,"Monts Kouffe",3,2013,2013-03-22,"Day","Day",0,0,0,0
4730,"0_2013_03_23",0,0,"Monts Kouffe",3,2013,2013-03-23,"Day","Day",0,0,0,0
4731,"0_2013_03_24",0,0,"Monts Kouffe",3,2013,2013-03-24,"Night","Night",0,0,0,0
4732,"0_2013_03_25",0,0,"Monts Kouffe",3,2013,2013-03-25,"Day","Day",0,0,0,0
4733,"0_2013_03_26",0,0,"Monts Kouffe",3,2013,2013-03-26,"Day","Day",0,0,0,0
4734,"0_2013_03_27",0,0,"Monts Kouffe",3,2013,2013-03-27,"Day","Day",0,0,0,0
4735,"0_2013_03_28",0,0,"Monts Kouffe",3,2013,2013-03-28,"Night","Night",0,0,0,0
4736,"0_2013_03_29",0,0,"Monts Kouffe",3,2013,2013-03-29,"Day","Day",0,0,0,0
4737,"0_2013_03_30",0,0,"Monts Kouffe",3,2013,2013-03-30,"Day","Day",0,0,0,0
4738,"0_2013_03_31",0,0,"Monts Kouffe",3,2013,2013-03-31,"Day","Day",0,0,0,0
4739,"0_2013_04_01",0,0,"Monts Kouffe",4,2013,2013-04-01,"Day","Day",0,0,0,0
4740,"0_2013_04_02",0,0,"Monts Kouffe",4,2013,2013-04-02,"Night","Night",0,0,0,0
4741,"0_2013_04_03",0,0,"Monts Kouffe",4,2013,2013-04-03,"Day","Day",0,0,0,0
4742,"0_2013_04_04",0,0,"Monts Kouffe",4,2013,2013-04-04,"Night","Night",0,0,0,0
4743,"0_2013_04_05",0,0,"Monts Kouffe",4,2013,2013-04-05,"Day","Day",0,0,0,0
4744,"0_2013_04_06",0,0,"Monts Kouffe",4,2013,2013-04-06,"Day","Day",0,0,0,0
4745,"0_2013_04_07",0,0,"Monts Kouffe",4,2013,2013-04-07,"Day","Day",0,0,0,0
4746,"0_2013_04_08",0,0,"Monts Kouffe",4,2013,2013-04-08,"Night","Night",0,0,0,0
4747,"0_2013_04_09",0,0,"Monts Kouffe",4,2013,2013-04-09,"Day","Day",0,0,0,0
4748,"0_2013_04_10",0,0,"Monts Kouffe",4,2013,2013-04-10,"Day","Day",0,0,0,0
4749,"0_2013_04_11",0,0,"Monts Kouffe",4,2013,2013-04-11,"Day","Day",0,0,0,0
4750,"0_2013_04_12",0,0,"Monts Kouffe",4,2013,2013-04-12,"Day","Day",0,0,0,0
4751,"0_2013_04_13",0,0,"Monts Kouffe",4,2013,2013-04-13,"Night","Night",0,0,0,0
4752,"0_2013_04_14",0,0,"Monts Kouffe",4,2013,2013-04-14,"Day","Day",0,0,0,0
4753,"0_2013_04_15",0,0,"Monts Kouffe",4,2013,2013-04-15,"Night","Night",0,0,0,0
4754,"0_2013_04_16",0,0,"Monts Kouffe",4,2013,2013-04-16,"Day","Day",0,0,0,0
4755,"0_2013_04_17",0,0,"Monts Kouffe",4,2013,2013-04-17,"Night","Night",0,0,0,0
4756,"0_2013_04_18",0,0,"Monts Kouffe",4,2013,2013-04-18,"Day","Day",0,0,0,0
4757,"0_2013_04_19",0,0,"Monts Kouffe",4,2013,2013-04-19,"Day","Day",0,0,0,0
4758,"0_2013_04_20",0,0,"Monts Kouffe",4,2013,2013-04-20,"Night","Night",0,0,0,0
4759,"0_2013_04_21",0,0,"Monts Kouffe",4,2013,2013-04-21,"Day","Day",0,0,0,0
4760,"0_2013_04_22",0,0,"Monts Kouffe",4,2013,2013-04-22,"Day","Day",0,0,0,0
4761,"0_2013_04_23",0,0,"Monts Kouffe",4,2013,2013-04-23,"Day","Day",0,0,0,0
4762,"0_2013_04_24",0,0,"Monts Kouffe",4,2013,2013-04-24,"Night","Day",0,0,0,0
4763,"0_2013_04_25",0,0,"Monts Kouffe",4,2013,2013-04-25,"Day","Day",0,0,0,0
4764,"0_2013_04_26",0,0,"Monts Kouffe",4,2013,2013-04-26,"Day","Day",0,0,0,0
4765,"0_2013_04_27",0,0,"Monts Kouffe",4,2013,2013-04-27,"Day","Day",0,0,0,0
4766,"0_2013_04_28",0,0,"Monts Kouffe",4,2013,2013-04-28,"Day","Day",0,0,0,0
4767,"0_2013_04_29",0,0,"Monts Kouffe",4,2013,2013-04-29,"Night","Night",0,0,0,0
4768,"0_2013_04_30",0,0,"Monts Kouffe",4,2013,2013-04-30,"Day","Day",0,0,0,0
4769,"0_2013_05_01",0,0,"Monts Kouffe",5,2013,2013-05-01,"Day","Day",0,0,0,0
4770,"0_2013_05_02",0,0,"Monts Kouffe",5,2013,2013-05-02,"Day","Day",0,0,0,0
4771,"0_2013_05_03",0,0,"Monts Kouffe",5,2013,2013-05-03,"Day","Day",0,0,0,0
4772,"0_2013_05_04",0,0,"Monts Kouffe",5,2013,2013-05-04,"Day","Day",0,0,0,0
4773,"0_2013_05_05",0,0,"Monts Kouffe",5,2013,2013-05-05,"Day","Day",0,0,0,0
4774,"0_2013_05_06",0,0,"Monts Kouffe",5,2013,2013-05-06,"Night","Night",0,0,0,0
4775,"0_2013_05_07",0,0,"Monts Kouffe",5,2013,2013-05-07,"Day","Day",0,0,0,0
4776,"0_2013_05_08",0,0,"Monts Kouffe",5,2013,2013-05-08,"Day","Day",0,0,0,0
4777,"0_2013_05_09",0,0,"Monts Kouffe",5,2013,2013-05-09,"Night","Day",0,0,0,0
4778,"0_2013_05_10",0,0,"Monts Kouffe",5,2013,2013-05-10,"Day","Day",0,0,0,0
4779,"0_2013_05_11",0,0,"Monts Kouffe",5,2013,2013-05-11,"Day","Day",0,0,0,0
4780,"0_2013_05_12",0,0,"Monts Kouffe",5,2013,2013-05-12,"Day","Day",0,0,0,0
4781,"0_2013_05_13",0,0,"Monts Kouffe",5,2013,2013-05-13,"Night","Night",0,0,0,0
4782,"0_2013_05_14",0,0,"Monts Kouffe",5,2013,2013-05-14,"Day","Day",0,0,0,0
4783,"0_2013_05_15",0,0,"Monts Kouffe",5,2013,2013-05-15,"Night","Night",0,0,0,0
4784,"0_2013_05_16",0,0,"Monts Kouffe",5,2013,2013-05-16,"Day","Day",0,0,0,0
4785,"0_2013_05_17",0,0,"Monts Kouffe",5,2013,2013-05-17,"Day","Day",0,0,0,0
4786,"0_2013_05_18",0,0,"Monts Kouffe",5,2013,2013-05-18,"Day","Day",0,0,0,0
4787,"0_2013_05_19",0,0,"Monts Kouffe",5,2013,2013-05-19,"Day","Day",0,0,0,0
4788,"0_2013_05_20",0,0,"Monts Kouffe",5,2013,2013-05-20,"Day","Day",0,0,0,0
4789,"0_2013_05_21",0,0,"Monts Kouffe",5,2013,2013-05-21,"Day","Day",0,0,0,0
4790,"0_2013_05_22",0,0,"Monts Kouffe",5,2013,2013-05-22,"Night","Night",0,0,0,0
4791,"0_2013_05_23",0,0,"Monts Kouffe",5,2013,2013-05-23,"Day","Day",0,0,0,0
4792,"0_2013_05_24",0,0,"Monts Kouffe",5,2013,2013-05-24,"Day","Day",0,0,0,0
4793,"0_2013_05_25",0,0,"Monts Kouffe",5,2013,2013-05-25,"Day","Day",0,0,0,0
4794,"0_2013_05_26",0,0,"Monts Kouffe",5,2013,2013-05-26,"Day","Day",0,0,0,0
4795,"0_2013_05_27",0,0,"Monts Kouffe",5,2013,2013-05-27,"Day","Day",0,0,0,0
4796,"0_2013_05_28",0,0,"Monts Kouffe",5,2013,2013-05-28,"Day","Day",0,0,0,0
4797,"0_2013_05_29",0,0,"Monts Kouffe",5,2013,2013-05-29,"Night","Day",0,0,0,0
4798,"0_2013_05_30",0,0,"Monts Kouffe",5,2013,2013-05-30,"Day","Day",0,0,0,0
4799,"0_2013_05_31",0,0,"Monts Kouffe",5,2013,2013-05-31,"Night","Night",0,0,0,0
4800,"0_2013_06_01",0,0,"Monts Kouffe",6,2013,2013-06-01,"Day","Day",0,0,0,0
4801,"0_2013_06_02",0,0,"Monts Kouffe",6,2013,2013-06-02,"Day","Day",0,0,0,0
4802,"0_2013_06_03",0,0,"Monts Kouffe",6,2013,2013-06-03,"Night","Night",0,0,0,0
4803,"0_2013_06_04",0,0,"Monts Kouffe",6,2013,2013-06-04,"Night","Night",0,0,0,0
4804,"0_2013_06_05",0,0,"Monts Kouffe",6,2013,2013-06-05,"Day","Day",0,0,0,0
4805,"0_2013_06_06",0,0,"Monts Kouffe",6,2013,2013-06-06,"Day","Day",0,0,0,0
4806,"0_2013_06_07",0,0,"Monts Kouffe",6,2013,2013-06-07,"Night","Night",0,0,0,0
4807,"0_2013_06_08",0,0,"Monts Kouffe",6,2013,2013-06-08,"Day","Day",0,0,0,0
4808,"0_2013_06_09",0,0,"Monts Kouffe",6,2013,2013-06-09,"Day","Day",0,0,0,0
4809,"0_2013_06_10",0,0,"Monts Kouffe",6,2013,2013-06-10,"Day","Night",0,0,0,0
4810,"0_2013_06_11",0,0,"Monts Kouffe",6,2013,2013-06-11,"Day","Day",0,0,0,0
4811,"0_2013_06_12",0,0,"Monts Kouffe",6,2013,2013-06-12,"Day","Day",0,0,0,0
4812,"0_2013_06_13",0,0,"Monts Kouffe",6,2013,2013-06-13,"Day","Day",0,0,0,0
4813,"0_2013_06_14",0,0,"Monts Kouffe",6,2013,2013-06-14,"Day","Day",0,0,0,0
4814,"0_2013_06_15",0,0,"Monts Kouffe",6,2013,2013-06-15,"Day","Day",0,0,0,0
4815,"0_2013_06_16",0,0,"Monts Kouffe",6,2013,2013-06-16,"Night","Night",0,0,0,0
4816,"0_2013_06_17",0,0,"Monts Kouffe",6,2013,2013-06-17,"Day","Day",0,0,0,0
4817,"0_2013_06_18",0,0,"Monts Kouffe",6,2013,2013-06-18,"Night","Night",0,0,0,0
4818,"0_2013_06_19",0,0,"Monts Kouffe",6,2013,2013-06-19,"Night","Day",0,0,0,0
4819,"0_2013_06_20",0,0,"Monts Kouffe",6,2013,2013-06-20,"Day","Day",0,0,0,0
4820,"0_2013_06_21",0,0,"Monts Kouffe",6,2013,2013-06-21,"Night","Day",0,0,0,0
4821,"0_2013_06_22",0,0,"Monts Kouffe",6,2013,2013-06-22,"Day","Day",0,0,0,0
4822,"0_2013_06_23",0,0,"Monts Kouffe",6,2013,2013-06-23,"Night","Night",0,0,0,0
4823,"0_2013_06_24",0,0,"Monts Kouffe",6,2013,2013-06-24,"Day","Day",0,0,0,0
4824,"0_2013_06_25",0,0,"Monts Kouffe",6,2013,2013-06-25,"Day","Night",0,0,0,0
4825,"0_2013_06_26",0,0,"Monts Kouffe",6,2013,2013-06-26,"Day","Day",0,0,0,0
4826,"0_2013_06_27",0,0,"Monts Kouffe",6,2013,2013-06-27,"Night","Night",0,0,0,0
4827,"0_2013_06_28",0,0,"Monts Kouffe",6,2013,2013-06-28,"Night","Night",0,0,0,0
4828,"0_2013_06_29",0,0,"Monts Kouffe",6,2013,2013-06-29,"Day","Day",0,0,0,0
4829,"0_2013_06_30",0,0,"Monts Kouffe",6,2013,2013-06-30,"Night","Night",0,0,0,0
4830,"0_2013_07_01",0,0,"Monts Kouffe",7,2013,2013-07-01,"Night","Night",0,0,0,0
4831,"0_2013_07_02",0,0,"Monts Kouffe",7,2013,2013-07-02,"Night","Night",0,0,0,0
4832,"0_2013_07_03",0,0,"Monts Kouffe",7,2013,2013-07-03,"Day","Day",0,0,0,0
4833,"0_2013_07_04",0,0,"Monts Kouffe",7,2013,2013-07-04,"Night","Night",0,0,0,0
4834,"0_2013_07_05",0,0,"Monts Kouffe",7,2013,2013-07-05,"Night","Night",0,0,0,0
4835,"0_2013_07_06",0,0,"Monts Kouffe",7,2013,2013-07-06,"Night","Night",0,0,0,0
4836,"0_2013_07_07",0,0,"Monts Kouffe",7,2013,2013-07-07,"Night","Night",0,0,0,0
4837,"0_2013_07_08",0,0,"Monts Kouffe",7,2013,2013-07-08,"Day","Day",0,0,0,0
4838,"0_2013_07_09",0,0,"Monts Kouffe",7,2013,2013-07-09,"Night","Night",0,0,0,0
4839,"0_2013_07_10",0,0,"Monts Kouffe",7,2013,2013-07-10,"Night","Night",0,0,0,0
4840,"0_2013_07_11",0,0,"Monts Kouffe",7,2013,2013-07-11,"Night","Night",0,0,0,0
4841,"0_2013_07_12",0,0,"Monts Kouffe",7,2013,2013-07-12,"Night","Day",0,0,0,0
4842,"0_2013_07_13",0,0,"Monts Kouffe",7,2013,2013-07-13,"Day","Day",0,0,0,0
4843,"0_2013_07_14",0,0,"Monts Kouffe",7,2013,2013-07-14,"Night","Night",0,0,0,0
4844,"0_2013_07_15",0,0,"Monts Kouffe",7,2013,2013-07-15,"Day","Day",0,0,0,0
4845,"0_2013_07_16",0,0,"Monts Kouffe",7,2013,2013-07-16,"Night","Night",0,0,0,0
4846,"0_2013_07_17",0,0,"Monts Kouffe",7,2013,2013-07-17,"Night","Day",0,0,0,0
4847,"0_2013_07_18",0,0,"Monts Kouffe",7,2013,2013-07-18,"Night","Night",0,0,0,0
4848,"0_2013_07_19",0,0,"Monts Kouffe",7,2013,2013-07-19,"Night","Night",0,0,0,0
4849,"0_2013_07_20",0,0,"Monts Kouffe",7,2013,2013-07-20,"Day","Day",0,0,0,0
4850,"0_2013_07_21",0,0,"Monts Kouffe",7,2013,2013-07-21,"Night","Night",0,0,0,0
4851,"0_2013_07_22",0,0,"Monts Kouffe",7,2013,2013-07-22,"Night","Night",0,0,0,0
4852,"0_2013_07_23",0,0,"Monts Kouffe",7,2013,2013-07-23,"Night","Day",0,0,0,0
4853,"0_2013_07_24",0,0,"Monts Kouffe",7,2013,2013-07-24,"Day","Day",0,0,0,0
4854,"0_2013_07_25",0,0,"Monts Kouffe",7,2013,2013-07-25,"Night","Night",0,0,0,0
4855,"0_2013_07_26",0,0,"Monts Kouffe",7,2013,2013-07-26,"Day","Day",0,0,0,0
4856,"0_2013_07_27",0,0,"Monts Kouffe",7,2013,2013-07-27,"Day","Day",0,0,0,0
4857,"0_2013_07_28",0,0,"Monts Kouffe",7,2013,2013-07-28,"Day","Day",0,0,0,0
4858,"0_2013_07_29",0,0,"Monts Kouffe",7,2013,2013-07-29,"Day","Day",0,0,0,0
4859,"0_2013_07_30",0,0,"Monts Kouffe",7,2013,2013-07-30,"Night","Night",0,0,0,0
4860,"0_2013_07_31",0,0,"Monts Kouffe",7,2013,2013-07-31,"Day","Day",0,0,0,0
4861,"0_2013_08_01",0,0,"Monts Kouffe",8,2013,2013-08-01,"Night","Night",0,0,0,0
4862,"0_2013_08_02",0,0,"Monts Kouffe",8,2013,2013-08-02,"Day","Day",0,0,0,0
4863,"0_2013_08_03",0,0,"Monts Kouffe",8,2013,2013-08-03,"Night","Night",0,0,0,0
4864,"0_2013_08_04",0,0,"Monts Kouffe",8,2013,2013-08-04,"Day","Day",0,0,0,0
4865,"0_2013_08_05",0,0,"Monts Kouffe",8,2013,2013-08-05,"Day","Day",0,0,0,0
4866,"0_2013_08_06",0,0,"Monts Kouffe",8,2013,2013-08-06,"Day","Day",0,0,0,0
4867,"0_2013_08_07",0,0,"Monts Kouffe",8,2013,2013-08-07,"Day","Day",0,0,0,0
4868,"0_2013_08_08",0,0,"Monts Kouffe",8,2013,2013-08-08,"Night","Night",0,0,0,0
4869,"0_2013_08_09",0,0,"Monts Kouffe",8,2013,2013-08-09,"Day","Day",0,0,0,0
4870,"0_2013_08_10",0,0,"Monts Kouffe",8,2013,2013-08-10,"Night","Night",0,0,0,0
4871,"0_2013_08_11",0,0,"Monts Kouffe",8,2013,2013-08-11,"Night","Day",0,0,0,0
4872,"0_2013_08_12",0,0,"Monts Kouffe",8,2013,2013-08-12,"Day","Day",0,0,0,0
4873,"0_2013_08_13",0,0,"Monts Kouffe",8,2013,2013-08-13,"Day","Day",0,0,0,0
4874,"0_2013_08_14",0,0,"Monts Kouffe",8,2013,2013-08-14,"Day","Day",0,0,0,0
4875,"0_2013_08_15",0,0,"Monts Kouffe",8,2013,2013-08-15,"Night","Night",0,0,0,0
4876,"0_2013_08_16",0,0,"Monts Kouffe",8,2013,2013-08-16,"Day","Day",0,0,0,0
4877,"0_2013_08_17",0,0,"Monts Kouffe",8,2013,2013-08-17,"Night","Night",0,0,0,0
4878,"0_2013_08_18",0,0,"Monts Kouffe",8,2013,2013-08-18,"Night","Night",0,0,0,0
4879,"0_2013_08_19",0,0,"Monts Kouffe",8,2013,2013-08-19,"Night","Night",0,0,0,0
4880,"0_2013_08_20",0,0,"Monts Kouffe",8,2013,2013-08-20,"Day","Day",0,0,0,0
4881,"0_2013_08_21",0,0,"Monts Kouffe",8,2013,2013-08-21,"Day","Day",0,0,0,0
4882,"0_2013_08_22",0,0,"Monts Kouffe",8,2013,2013-08-22,"Day","Day",0,0,0,0
4883,"0_2013_08_23",0,0,"Monts Kouffe",8,2013,2013-08-23,"Night","Night",0,0,0,0
4884,"0_2013_08_24",0,0,"Monts Kouffe",8,2013,2013-08-24,"Day","Night",0,0,0,0
4885,"0_2013_08_25",0,0,"Monts Kouffe",8,2013,2013-08-25,"Day","Day",0,0,0,0
4886,"0_2013_08_26",0,0,"Monts Kouffe",8,2013,2013-08-26,"Night","Night",0,0,0,0
4887,"0_2013_08_27",0,0,"Monts Kouffe",8,2013,2013-08-27,"Day","Day",0,0,0,0
